"ID","Text","Date","Hashtags","Location","Username","Name","ProfileImageThumbnail","RetweetCount","FavoriteCount","URL"
1576981347465248779,"Epsy Campbell recibe reconocimiento, por su trabajo en defensa de los pueblos afrodescendientes https://t.co/hLmTJY1MLp","DateObject[{2022, 10, 3, 11, 3, 46.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",3,32,"URL[""https://twitter.com/elmundocr/status/1576981347465248779""]"
1576975288541810688,"Industria Alimentaria pide no «taladrar» bolsillos de consumidores con impuestos disfrazados de fondos verdes https://t.co/P9qW7ZEwn8","DateObject[{2022, 10, 3, 10, 39, 42.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",11,38,"URL[""https://twitter.com/elmundocr/status/1576975288541810688""]"
1576967819119366144,"Aeropuerto Juan Santamaría recupera un 95% del tráfico de pasajeros registrado antes de pandemia https://t.co/Ln2Wo1Pd93","DateObject[{2022, 10, 3, 10, 10, 1.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",2,4,"URL[""https://twitter.com/elmundocr/status/1576967819119366144""]"
1576958151168909312,"Lo mejor que le puede pasar a Brasil es que gane la derecha, señala David Segura https://t.co/jhEU3iCxDd","DateObject[{2022, 10, 3, 9, 31, 36.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,24,"URL[""https://twitter.com/elmundocr/status/1576958151168909312""]"
1576715496728449024,"Lula y Bolsonaro disputarán segunda ronda en Brasil https://t.co/VPaiSlOZxc","DateObject[{2022, 10, 2, 17, 27, 23.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,5,"URL[""https://twitter.com/elmundocr/status/1576715496728449024""]"
1576701321800867841,"Ministerio de Salud confirma quinto caso de viruela del mono https://t.co/8MQxRqnAau","DateObject[{2022, 10, 2, 16, 31, 3.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,1,"URL[""https://twitter.com/elmundocr/status/1576701321800867841""]"
1576692215635619840,"Brasil: Jair Bolsonaro toma ventaja con 16% de votos escrutados https://t.co/BRogoxNB8s","DateObject[{2022, 10, 2, 15, 54, 52.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",4,46,"URL[""https://twitter.com/elmundocr/status/1576692215635619840""]"
1576637879370993665,"OPINIÓN Importancia del FMI https://t.co/eKwCQOw606","DateObject[{2022, 10, 2, 12, 18, 57.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,1,"URL[""https://twitter.com/elmundocr/status/1576637879370993665""]"
1576625279715676160,"Carlos Alvarado y Macaya dan clase sobre el manejo de la pandemia en Costa Rica en Harvard https://t.co/O70DI6jAoA","DateObject[{2022, 10, 2, 11, 28, 53.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",4,202,"URL[""https://twitter.com/elmundocr/status/1576625279715676160""]"
1576406492026052609,"¡Costa Rica merece buses modernos, limpios, confortables y cero emisiones!, señalan colectivos ciudadanos https://t.co/Z3IL9VAjRf","DateObject[{2022, 10, 1, 20, 59, 30.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",29,308,"URL[""https://twitter.com/elmundocr/status/1576406492026052609""]"
1576395344165814272,"Embajadora de la Unión Europea, abandona Nicaragua, tras ser declarada persona non grata por el régimen https://t.co/CUOB8gmfCE","DateObject[{2022, 10, 1, 20, 15, 12.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,6,"URL[""https://twitter.com/elmundocr/status/1576395344165814272""]"
1576381597368008704,"Pelea entre aficionados y policía luego de un partido de fútbol deja al menos 127 muertos en Indonesia https://t.co/uExmLtSKsL","DateObject[{2022, 10, 1, 19, 20, 35.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,1,"URL[""https://twitter.com/elmundocr/status/1576381597368008704""]"
1576287069218885633,"Debemos avanzar hacia elegir los diputados por nombres y no por papeleta, señala Desanti https://t.co/vsuuvNpJN0","DateObject[{2022, 10, 1, 13, 4, 57.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,44,"URL[""https://twitter.com/elmundocr/status/1576287069218885633""]"
1576280799149576193,"Declaran con lugar recurso de amparo de joven turrialbeño contra CCSS por «violentar derecho a la salud» https://t.co/jj6NkZKxb1","DateObject[{2022, 10, 1, 12, 40, 3.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,14,"URL[""https://twitter.com/elmundocr/status/1576280799149576193""]"
1576275057587810305,"Rusia veta resolución de la ONU contra sus anexiones en Ucrania https://t.co/Gp4mhiESq7","DateObject[{2022, 10, 1, 12, 17, 14.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",1,7,"URL[""https://twitter.com/elmundocr/status/1576275057587810305""]"
1576268843512909825,"Cientos protestan en Cuba por apagón tras paso de Ian https://t.co/IzN1EPRriF","DateObject[{2022, 10, 1, 11, 52, 32.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,1,"URL[""https://twitter.com/elmundocr/status/1576268843512909825""]"
1576258500971630592,"OPINIÓN Apoyo a la ministra en cambios urgentes al programa de comedores escolares https://t.co/BuS5c5hzCu","DateObject[{2022, 10, 1, 11, 11, 26.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,4,"URL[""https://twitter.com/elmundocr/status/1576258500971630592""]"
1576249112910970880,"OPINIÓN Noventas VI https://t.co/5X9cvYTimz","DateObject[{2022, 10, 1, 10, 34, 8.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,0,"URL[""https://twitter.com/elmundocr/status/1576249112910970880""]"
1576240352092381184,"Nicaragua rompe relaciones diplomáticas con Países Bajos https://t.co/eTsUWf5wuL","DateObject[{2022, 10, 1, 9, 59, 19.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,1,"URL[""https://twitter.com/elmundocr/status/1576240352092381184""]"
1576233569814708224,"Gobierno firma decreto para implementar acciones para eliminar la malaria https://t.co/bKSSfGPSBz","DateObject[{2022, 10, 1, 9, 32, 22.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,4,"URL[""https://twitter.com/elmundocr/status/1576233569814708224""]"
1576002632933511169,"Hospital Calderón Guardia embellece espacios para alcanzar la parte emocional de los pacientes y funcionarios https://t.co/IeYyYiM6Bs","DateObject[{2022, 9, 30, 18, 14, 43.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,7,"URL[""https://twitter.com/elmundocr/status/1576002632933511169""]"
1575993719345778694,"Diputados se reunirán con delegación del FMI https://t.co/mtwpVmoShE","DateObject[{2022, 9, 30, 17, 39, 17.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,2,"URL[""https://twitter.com/elmundocr/status/1575993719345778694""]"
1575987292035874821,"PLP en contra de apertura de secreto bancario por parte de Administración Tributaria https://t.co/BNm7cIvQyU","DateObject[{2022, 9, 30, 17, 13, 45.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",2,70,"URL[""https://twitter.com/elmundocr/status/1575987292035874821""]"
1575978819449917440,"Pastor adventista le regala biblias a los diputados https://t.co/x98h3ZxQbs","DateObject[{2022, 9, 30, 16, 40, 5.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,6,"URL[""https://twitter.com/elmundocr/status/1575978819449917440""]"
1575968541916164096,"OPINIÓN Elecciones 2024 y 2026, ¿veremos más resultados sorpresivos? https://t.co/O73CVCXkpe","DateObject[{2022, 9, 30, 15, 59, 15.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","elmundocr","El Mundo CR","URL[""https://pbs.twimg.com/profile_images/1019695268978221059/H6uzelkU_normal.jpg""]",0,1,"URL[""https://twitter.com/elmundocr/status/1575968541916164096""]"
