"ID","Text","Date","Hashtags","Location","Username","Name","ProfileImageThumbnail","RetweetCount","FavoriteCount","URL"
1610396960548077569,"EE.UU. aún considera “ilegítimo” a Maduro tras disolución de gobierno interino de Venezuela 

https://t.co/IHqTwQBc3i","DateObject[{2023, 1, 3, 16, 5, 29.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1610396960548077569""]"
1610379908122812418,"La trágica muerte de Ken Block, el piloto de las acrobacias imposibles en YouTube.

https://t.co/rMSvQI3pI2","DateObject[{2023, 1, 3, 14, 57, 44.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1610379908122812418""]"
1610375084933513216,"El Consejo de Transporte Público (CTP) confirmó que los buses con más de 15 años de antigüedad deberán salir de circulación.

https://t.co/RRSmUBZyuD","DateObject[{2023, 1, 3, 14, 38, 34.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",21,254,"URL[""https://twitter.com/ElObservador_CR/status/1610375084933513216""]"
1610366608505032712,"“En Europa mi trabajo ha terminado”, dice Cristiano Ronaldo al ser presentado en Arabia; ahí mencionó a Costa Rica 

https://t.co/pEr3yNKIwX","DateObject[{2023, 1, 3, 14, 4, 53.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,0,"URL[""https://twitter.com/ElObservador_CR/status/1610366608505032712""]"
1610356490002472960,"Costa Rica tendrá representación oficial en el funeral del Papa Emérito Benedicto XVI 

https://t.co/WEAUGMG59u","DateObject[{2023, 1, 3, 13, 24, 40.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1610356490002472960""]"
1610351124216676355,"Nuevas variantes de ómicron son las responsables de ola de contagios por covid-19 en Costa Rica 

https://t.co/GAU6RXiv7R","DateObject[{2023, 1, 3, 13, 3, 21.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1610351124216676355""]"
1610344381462241280,"El nombre de Keylor Navas vuelve a ponerse en el mercado: ahora es en el América de México 

https://t.co/GEdOlFuCEQ","DateObject[{2023, 1, 3, 12, 36, 33.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,2,"URL[""https://twitter.com/ElObservador_CR/status/1610344381462241280""]"
1610337603932360706,"40.000 jóvenes se disputarán los 9.824 cupos que habilitó UCR para este 2023 

https://t.co/pcp4mk39a7","DateObject[{2023, 1, 3, 12, 9, 38.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,1,"URL[""https://twitter.com/ElObservador_CR/status/1610337603932360706""]"
1610330573377077248,"Alajuelense deberá buscar otro terreno para construir su nuevo estadio 

https://t.co/FY8Ivkzbz9","DateObject[{2023, 1, 3, 11, 41, 41.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,4,"URL[""https://twitter.com/ElObservador_CR/status/1610330573377077248""]"
1610323449058332673,"Ticos podrán mandar condolencias formales a El Vaticano ante muerte de Benedicto XVI 

https://t.co/wPfIVkkZke","DateObject[{2023, 1, 3, 11, 13, 23.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",0,2,"URL[""https://twitter.com/ElObservador_CR/status/1610323449058332673""]"
1610317500079824896,"Falleció Carlos Luis Musmanni, fundador de la empresa Pastas Roma 

https://t.co/vGhHJnkY7c","DateObject[{2023, 1, 3, 10, 49, 44.}, ""Instant"", ""Gregorian"", -6.]","{}","Missing[""NotAvailable""]","ElObservador_CR","ElObservadorCR","URL[""https://pbs.twimg.com/profile_images/1604923924692828174/2ptTaWuh_normal.png""]",1,9,"URL[""https://twitter.com/ElObservador_CR/status/1610317500079824896""]"
